Date Time,Abs Pressure (kPa),Temperature (C),Conductivity (µS/cm),Water table above sensor (m),Water table to TOC (m),Water table elevation (m),Water table below the ground (m)
2022-01-08 18:20:00,69.236,4.055,0.0,0.038,,,-2.769999999999982
2022-01-08 18:50:00,69.274,4.054,0.0,0.038,,,-2.769999999999982
2022-01-08 19:20:00,69.309,4.054,0.0,0.039,,,-2.769000000000233
2022-01-08 19:50:00,69.357,4.054,0.0,0.039,,,-2.769000000000233
2022-01-08 20:20:00,69.404,4.054,0.0,0.038,,,-2.769999999999982
2022-01-08 20:50:00,69.474,4.053,0.0,0.039,,,-2.769000000000233
2022-01-08 21:20:00,69.49,4.052,0.0,0.038,,,-2.769999999999982
2022-01-08 21:50:00,69.521,4.052,0.0,0.039,,,-2.769000000000233
2022-01-08 22:20:00,69.541,4.053,0.0,0.038,,,-2.769999999999982
2022-01-08 22:50:00,69.585,4.052,0.0,0.039,,,-2.769000000000233
2022-01-08 23:20:00,69.612,4.051,0.0,0.038,,,-2.769999999999982
2022-01-08 23:50:00,69.62,4.051,0.0,0.037,,,-2.771000000000185
2022-01-09 00:20:00,69.64,4.05,0.0,0.038,,,-2.769999999999982
2022-01-09 00:50:00,69.657,4.05,0.0,0.038,,,-2.769999999999982
2022-01-09 01:20:00,69.671,4.049,0.0,0.038,,,-2.769999999999982
2022-01-09 01:50:00,69.73,4.049,0.0,0.04,,,-2.768000000000029
2022-01-09 02:20:00,69.744,4.048,0.0,0.038,,,-2.769999999999982
2022-01-09 02:50:00,69.769,4.048,0.0,0.037,,,-2.771000000000185
2022-01-09 03:20:00,69.788,4.047,0.0,0.038,,,-2.769999999999982
2022-01-09 03:50:00,69.798,4.047,0.0,0.037,,,-2.771000000000185
2022-01-09 04:20:00,69.813,4.047,0.0,0.039,,,-2.769000000000233
2022-01-09 04:50:00,69.818,4.046,0.0,0.038,,,-2.769999999999982
2022-01-09 05:20:00,69.825,4.046,0.0,0.037,,,-2.771000000000185
2022-01-09 05:50:00,69.853,4.046,0.0,0.038,,,-2.769999999999982
2022-01-09 06:20:00,69.861,4.045,0.0,0.036,,,-2.7720000000003893
2022-01-09 06:50:00,69.918,4.045,0.0,0.038,,,-2.769999999999982
2022-01-09 07:20:00,69.974,4.044,0.0,0.039,,,-2.769000000000233
2022-01-09 07:50:00,69.983,4.044,0.0,0.037,,,-2.771000000000185
2022-01-09 08:20:00,70.027,4.043,0.0,0.038,,,-2.769999999999982
2022-01-09 08:50:00,70.062,4.043,0.0,0.038,,,-2.769999999999982
2022-01-09 09:20:00,70.111,4.043,0.0,0.038,,,-2.769999999999982
2022-01-09 09:50:00,70.128,4.042,0.0,0.036,,,-2.7720000000003893
2022-01-09 10:20:00,70.176,4.042,0.0,0.037,,,-2.771000000000185
2022-01-09 10:50:00,70.234,4.041,0.0,0.038,,,-2.769999999999982
2022-01-09 11:20:00,70.26,4.041,0.0,0.038,,,-2.769999999999982
2022-01-09 11:50:00,70.267,4.041,0.0,0.037,,,-2.771000000000185
2022-01-09 12:20:00,70.277,4.041,0.0,0.039,,,-2.769000000000233
2022-01-09 12:50:00,70.252,4.04,0.0,0.037,,,-2.771000000000185
2022-01-09 13:20:00,70.241,4.039,0.0,0.037,,,-2.771000000000185
2022-01-09 13:50:00,70.242,4.039,0.0,0.038,,,-2.769999999999982
2022-01-09 14:20:00,70.256,4.039,0.0,0.038,,,-2.769999999999982
2022-01-09 14:50:00,70.265,4.038,0.0,0.036,,,-2.7720000000003893
2022-01-09 15:20:00,70.304,4.038,0.0,0.037,,,-2.771000000000185
2022-01-09 15:50:00,70.322,4.038,0.0,0.037,,,-2.771000000000185
2022-01-09 16:20:00,70.355,4.037,0.0,0.038,,,-2.769999999999982
2022-01-09 16:50:00,70.381,4.037,0.0,0.037,,,-2.771000000000185
2022-01-09 17:20:00,70.401,4.036,0.0,0.037,,,-2.771000000000185
2022-01-09 17:50:00,70.421,4.036,0.0,0.038,,,-2.769999999999982
2022-01-09 18:20:00,70.436,4.036,0.0,0.037,,,-2.771000000000185
2022-01-09 18:50:00,70.495,4.035,0.0,0.039,,,-2.769000000000233
2022-01-09 19:20:00,70.498,4.034,0.0,0.037,,,-2.771000000000185
2022-01-09 19:50:00,70.529,4.034,0.0,0.038,,,-2.769999999999982
2022-01-09 20:20:00,70.54,4.034,0.0,0.037,,,-2.771000000000185
2022-01-09 20:50:00,70.54,4.033,0.0,0.036,,,-2.7720000000003893
2022-01-09 21:20:00,70.554,4.033,0.0,0.036,,,-2.7720000000003893
2022-01-09 21:50:00,70.594,4.033,0.0,0.037,,,-2.771000000000185
2022-01-09 22:20:00,70.602,4.032,0.0,0.037,,,-2.771000000000185
2022-01-09 22:50:00,70.605,4.031,0.0,0.037,,,-2.771000000000185
2022-01-09 23:20:00,70.611,4.032,0.0,0.037,,,-2.771000000000185
2022-01-09 23:50:00,70.619,4.031,0.0,0.037,,,-2.771000000000185
2022-01-10 00:20:00,70.644,4.031,0.0,0.038,,,-2.769999999999982
2022-01-10 00:50:00,70.62,4.03,0.0,0.036,,,-2.7720000000003893
2022-01-10 01:20:00,70.629,4.03,0.0,0.037,,,-2.771000000000185
2022-01-10 01:50:00,70.616,4.029,0.0,0.038,,,-2.769999999999982
2022-01-10 02:20:00,70.606,4.029,0.0,0.038,,,-2.769999999999982
2022-01-10 02:50:00,70.606,4.028,0.0,0.037,,,-2.771000000000185
2022-01-10 03:20:00,70.625,4.029,0.0,0.037,,,-2.771000000000185
2022-01-10 03:50:00,70.634,4.028,0.0,0.038,,,-2.769999999999982
2022-01-10 04:20:00,70.622,4.027,0.0,0.037,,,-2.771000000000185
2022-01-10 04:50:00,70.614,4.027,0.0,0.037,,,-2.771000000000185
2022-01-10 05:20:00,70.601,4.027,0.0,0.037,,,-2.771000000000185
2022-01-10 05:50:00,70.598,4.026,0.0,0.037,,,-2.771000000000185
2022-01-10 06:20:00,70.606,4.026,0.0,0.038,,,-2.769999999999982
2022-01-10 06:50:00,70.606,4.026,0.0,0.037,,,-2.771000000000185
2022-01-10 07:20:00,70.626,4.025,0.0,0.037,,,-2.771000000000185
2022-01-10 07:50:00,70.638,4.025,0.0,0.037,,,-2.771000000000185
2022-01-10 08:20:00,70.649,4.024,0.0,0.038,,,-2.769999999999982
2022-01-10 08:50:00,70.636,4.024,0.0,0.036,,,-2.7720000000003893
2022-01-10 09:20:00,70.65,4.023,0.0,0.037,,,-2.771000000000185
2022-01-10 09:50:00,70.671,4.023,0.0,0.038,,,-2.769999999999982
2022-01-10 10:20:00,70.677,4.023,0.0,0.037,,,-2.771000000000185
2022-01-10 10:50:00,70.689,4.022,0.0,0.037,,,-2.771000000000185
2022-01-10 11:20:00,70.707,4.022,0.0,0.038,,,-2.769999999999982
2022-01-10 11:50:00,70.683,4.022,0.0,0.037,,,-2.771000000000185
2022-01-10 12:20:00,70.672,4.021,0.0,0.037,,,-2.771000000000185
2022-01-10 12:50:00,70.633,4.021,0.0,0.036,,,-2.7720000000003893
2022-01-10 13:20:00,70.614,4.02,0.0,0.037,,,-2.771000000000185
2022-01-10 13:50:00,70.575,4.019,0.0,0.037,,,-2.771000000000185
2022-01-10 14:20:00,70.553,4.02,0.0,0.037,,,-2.771000000000185
2022-01-10 14:50:00,70.527,4.019,0.0,0.037,,,-2.771000000000185
2022-01-10 15:20:00,70.514,4.019,0.0,0.037,,,-2.771000000000185
2022-01-10 15:50:00,70.512,4.018,0.0,0.038,,,-2.769999999999982
2022-01-10 16:20:00,70.509,4.017,0.0,0.038,,,-2.769999999999982
2022-01-10 16:50:00,70.498,4.018,0.0,0.037,,,-2.771000000000185
2022-01-10 17:20:00,70.494,4.017,0.0,0.037,,,-2.771000000000185
2022-01-10 17:50:00,70.479,4.016,0.0,0.037,,,-2.771000000000185
2022-01-10 18:20:00,70.491,4.016,0.0,0.039,,,-2.769000000000233
2022-01-10 18:50:00,70.479,4.016,0.0,0.037,,,-2.771000000000185
2022-01-10 19:20:00,70.486,4.015,0.0,0.038,,,-2.769999999999982
2022-01-10 19:50:00,70.474,4.015,0.0,0.037,,,-2.771000000000185
2022-01-10 20:20:00,70.484,4.015,0.0,0.038,,,-2.769999999999982
2022-01-10 20:50:00,70.476,4.015,0.0,0.037,,,-2.771000000000185
2022-01-10 21:20:00,70.461,4.014,0.0,0.037,,,-2.771000000000185
2022-01-10 21:50:00,70.45,4.014,0.0,0.037,,,-2.771000000000185
2022-01-10 22:20:00,70.456,4.013,0.0,0.038,,,-2.769999999999982
2022-01-10 22:50:00,70.442,4.013,0.0,0.037,,,-2.771000000000185
2022-01-10 23:20:00,70.445,4.012,0.0,0.038,,,-2.769999999999982
2022-01-10 23:50:00,70.442,4.012,0.0,0.038,,,-2.769999999999982
2022-01-11 00:20:00,70.437,4.011,0.0,0.038,,,-2.769999999999982
2022-01-11 00:50:00,70.421,4.011,0.0,0.038,,,-2.769999999999982
2022-01-11 01:20:00,70.384,4.011,0.0,0.036,,,-2.7720000000003893
2022-01-11 01:50:00,70.381,4.01,0.0,0.038,,,-2.769999999999982
2022-01-11 02:20:00,70.37,4.01,0.0,0.038,,,-2.769999999999982
2022-01-11 02:50:00,70.377,4.009,0.0,0.038,,,-2.769999999999982
2022-01-11 03:20:00,70.385,4.009,0.0,0.038,,,-2.769999999999982
2022-01-11 03:50:00,70.381,4.009,0.0,0.037,,,-2.771000000000185
2022-01-11 04:20:00,70.366,4.008,0.0,0.038,,,-2.769999999999982
2022-01-11 04:50:00,70.339,4.008,0.0,0.038,,,-2.769999999999982
2022-01-11 05:20:00,70.324,4.008,0.0,0.038,,,-2.769999999999982
2022-01-11 05:50:00,70.314,4.007,0.0,0.038,,,-2.769999999999982
2022-01-11 06:20:00,70.299,4.007,0.0,0.036,,,-2.7720000000003893
2022-01-11 06:50:00,70.291,4.006,0.0,0.037,,,-2.771000000000185
2022-01-11 07:20:00,70.291,4.006,0.0,0.037,,,-2.771000000000185
2022-01-11 07:50:00,70.289,4.006,0.0,0.036,,,-2.7720000000003893
2022-01-11 08:20:00,70.309,4.005,0.0,0.037,,,-2.771000000000185
2022-01-11 08:50:00,70.297,4.004,0.0,0.036,,,-2.7720000000003893
2022-01-11 09:20:00,70.307,4.005,0.0,0.038,,,-2.769999999999982
2022-01-11 09:50:00,70.298,4.005,0.0,0.036,,,-2.7720000000003893
2022-01-11 10:20:00,70.302,4.003,0.0,0.037,,,-2.771000000000185
2022-01-11 10:50:00,70.32,4.003,0.0,0.037,,,-2.771000000000185
2022-01-11 11:20:00,70.346,4.003,0.0,0.037,,,-2.771000000000185
2022-01-11 11:50:00,70.372,4.002,0.0,0.038,,,-2.769999999999982
2022-01-11 12:20:00,70.375,4.002,0.0,0.038,,,-2.769999999999982
2022-01-11 12:50:00,70.339,4.002,0.0,0.037,,,-2.771000000000185
2022-01-11 13:20:00,70.3,4.001,0.0,0.038,,,-2.769999999999982
2022-01-11 13:50:00,70.242,4.001,0.0,0.037,,,-2.771000000000185
2022-01-11 14:20:00,70.207,4.001,0.0,0.037,,,-2.771000000000185
2022-01-11 14:50:00,70.196,4.0,0.0,0.037,,,-2.771000000000185
2022-01-11 15:20:00,70.172,3.999,0.0,0.037,,,-2.771000000000185
2022-01-11 15:50:00,70.162,4.0,0.0,0.037,,,-2.771000000000185
2022-01-11 16:20:00,70.166,3.999,0.0,0.038,,,-2.769999999999982
2022-01-11 16:50:00,70.174,3.998,0.0,0.038,,,-2.769999999999982
2022-01-11 17:20:00,70.179,3.998,0.0,0.038,,,-2.769999999999982
2022-01-11 17:50:00,70.184,3.998,0.0,0.038,,,-2.769999999999982
2022-01-11 18:20:00,70.209,3.997,0.0,0.039,,,-2.769000000000233
2022-01-11 18:50:00,70.225,3.997,0.0,0.039,,,-2.769000000000233
2022-01-11 19:20:00,70.24,3.997,0.0,0.038,,,-2.769999999999982
2022-01-11 19:50:00,70.226,3.996,0.0,0.036,,,-2.7720000000003893
2022-01-11 20:20:00,70.252,3.996,0.0,0.039,,,-2.769000000000233
2022-01-11 20:50:00,70.239,3.995,0.0,0.037,,,-2.771000000000185
2022-01-11 21:20:00,70.243,3.995,0.0,0.038,,,-2.769999999999982
2022-01-11 21:50:00,70.229,3.995,0.0,0.038,,,-2.769999999999982
2022-01-11 22:20:00,70.204,3.994,0.0,0.037,,,-2.771000000000185
2022-01-11 22:50:00,70.245,3.993,0.0,0.04,,,-2.768000000000029
2022-01-11 23:20:00,70.247,3.993,0.0,0.038,,,-2.769999999999982
2022-01-11 23:50:00,70.236,3.993,0.0,0.037,,,-2.771000000000185
2022-01-12 00:20:00,70.253,3.993,0.0,0.038,,,-2.769999999999982
2022-01-12 00:50:00,70.228,3.993,0.0,0.037,,,-2.771000000000185
2022-01-12 01:20:00,70.216,3.992,0.0,0.037,,,-2.771000000000185
2022-01-12 01:50:00,70.198,3.992,0.0,0.037,,,-2.771000000000185
2022-01-12 02:20:00,70.213,3.991,0.0,0.038,,,-2.769999999999982
2022-01-12 02:50:00,70.249,3.99,0.0,0.039,,,-2.769000000000233
2022-01-12 03:20:00,70.25,3.99,0.0,0.038,,,-2.769999999999982
2022-01-12 03:50:00,70.228,3.99,0.0,0.037,,,-2.771000000000185
2022-01-12 04:20:00,70.224,3.989,0.0,0.038,,,-2.769999999999982
2022-01-12 04:50:00,70.214,3.989,0.0,0.038,,,-2.769999999999982
2022-01-12 05:20:00,70.211,3.989,0.0,0.038,,,-2.769999999999982
2022-01-12 05:50:00,70.188,3.988,0.0,0.037,,,-2.771000000000185
2022-01-12 06:20:00,70.182,3.988,0.0,0.037,,,-2.771000000000185
2022-01-12 06:50:00,70.205,3.987,0.0,0.038,,,-2.769999999999982
2022-01-12 07:20:00,70.263,3.988,0.0,0.039,,,-2.769000000000233
2022-01-12 07:50:00,70.275,3.987,0.0,0.037,,,-2.771000000000185
2022-01-12 08:20:00,70.267,3.986,0.0,0.036,,,-2.7720000000003893
2022-01-12 08:50:00,70.285,3.986,0.0,0.038,,,-2.769999999999982
2022-01-12 09:20:00,70.28,3.985,0.0,0.038,,,-2.769999999999982
2022-01-12 09:50:00,70.316,3.985,0.0,0.04,,,-2.768000000000029
2022-01-12 10:20:00,70.347,3.985,0.0,0.039,,,-2.769000000000233
2022-01-12 10:50:00,70.336,3.984,0.0,0.038,,,-2.769999999999982
2022-01-12 11:20:00,70.321,3.984,0.0,0.038,,,-2.769999999999982
2022-01-12 11:50:00,70.305,3.984,0.0,0.036,,,-2.7720000000003893
2022-01-12 12:20:00,70.315,3.983,0.0,0.039,,,-2.769000000000233
2022-01-12 12:50:00,70.293,3.983,0.0,0.038,,,-2.769999999999982
2022-01-12 13:20:00,70.276,3.982,0.0,0.038,,,-2.769999999999982
2022-01-12 13:50:00,70.251,3.982,0.0,0.038,,,-2.769999999999982
2022-01-12 14:20:00,70.231,3.982,0.0,0.038,,,-2.769999999999982
2022-01-12 14:50:00,70.235,3.982,0.0,0.038,,,-2.769999999999982
2022-01-12 15:20:00,70.267,3.981,0.0,0.039,,,-2.769000000000233
2022-01-12 15:50:00,70.282,3.981,0.0,0.037,,,-2.771000000000185
2022-01-12 16:20:00,70.282,3.98,0.0,0.037,,,-2.771000000000185
2022-01-12 16:50:00,70.274,3.98,0.0,0.036,,,-2.7720000000003893
2022-01-12 17:20:00,70.304,3.98,0.0,0.038,,,-2.769999999999982
2022-01-12 17:50:00,70.31,3.979,0.0,0.037,,,-2.771000000000185
2022-01-12 18:20:00,70.34,3.979,0.0,0.038,,,-2.769999999999982
2022-01-12 18:50:00,70.348,3.978,0.0,0.037,,,-2.771000000000185
2022-01-12 19:20:00,70.372,3.978,0.0,0.038,,,-2.769999999999982
2022-01-12 19:50:00,70.406,3.978,0.0,0.039,,,-2.769000000000233
2022-01-12 20:20:00,70.421,3.977,0.0,0.039,,,-2.769000000000233
2022-01-12 20:50:00,70.39,3.977,0.0,0.038,,,-2.769999999999982
2022-01-12 21:20:00,70.379,3.976,0.0,0.037,,,-2.771000000000185
2022-01-12 21:50:00,70.415,3.976,0.0,0.038,,,-2.769999999999982
2022-01-12 22:20:00,70.445,3.976,0.0,0.038,,,-2.769999999999982
2022-01-12 22:50:00,70.483,3.975,0.0,0.039,,,-2.769000000000233
2022-01-12 23:20:00,70.509,3.975,0.0,0.037,,,-2.771000000000185
2022-01-12 23:50:00,70.534,3.975,0.0,0.037,,,-2.771000000000185
2022-01-13 00:20:00,70.535,3.974,0.0,0.038,,,-2.769999999999982
2022-01-13 00:50:00,70.529,3.974,0.0,0.039,,,-2.769000000000233
2022-01-13 01:20:00,70.499,3.973,0.0,0.037,,,-2.771000000000185
2022-01-13 01:50:00,70.472,3.973,0.0,0.037,,,-2.771000000000185
2022-01-13 02:20:00,70.475,3.972,0.0,0.037,,,-2.771000000000185
2022-01-13 02:50:00,70.5,3.972,0.0,0.037,,,-2.771000000000185
2022-01-13 03:20:00,70.5,3.972,0.0,0.038,,,-2.769999999999982
2022-01-13 03:50:00,70.475,3.971,0.0,0.037,,,-2.771000000000185
2022-01-13 04:20:00,70.44,3.971,0.0,0.038,,,-2.769999999999982
2022-01-13 04:50:00,70.403,3.971,0.0,0.038,,,-2.769999999999982
2022-01-13 05:20:00,70.396,3.97,0.0,0.039,,,-2.769000000000233
2022-01-13 05:50:00,70.368,3.969,0.0,0.038,,,-2.769999999999982
2022-01-13 06:20:00,70.351,3.969,0.0,0.038,,,-2.769999999999982
2022-01-13 06:50:00,70.331,3.969,0.0,0.038,,,-2.769999999999982
2022-01-13 07:20:00,70.337,3.969,0.0,0.039,,,-2.769000000000233
2022-01-13 07:50:00,70.328,3.968,0.0,0.037,,,-2.771000000000185
2022-01-13 08:20:00,70.342,3.968,0.0,0.038,,,-2.769999999999982
2022-01-13 08:50:00,70.347,3.967,0.0,0.039,,,-2.769000000000233
2022-01-13 09:20:00,70.327,3.967,0.0,0.038,,,-2.769999999999982
2022-01-13 09:50:00,70.323,3.966,0.0,0.038,,,-2.769999999999982
2022-01-13 10:20:00,70.311,3.966,0.0,0.038,,,-2.769999999999982
2022-01-13 10:50:00,70.305,3.966,0.0,0.038,,,-2.769999999999982
2022-01-13 11:20:00,70.298,3.965,0.0,0.038,,,-2.769999999999982
2022-01-13 11:50:00,70.281,3.965,0.0,0.039,,,-2.769000000000233
2022-01-13 12:20:00,70.236,3.965,0.0,0.038,,,-2.769999999999982
2022-01-13 12:50:00,70.178,3.964,0.0,0.037,,,-2.771000000000185
2022-01-13 13:20:00,70.134,3.964,0.0,0.038,,,-2.769999999999982
2022-01-13 13:50:00,70.08,3.964,0.0,0.037,,,-2.771000000000185
2022-01-13 14:20:00,70.037,3.963,0.0,0.037,,,-2.771000000000185
2022-01-13 14:50:00,69.996,3.963,0.0,0.036,,,-2.7720000000003893
2022-01-13 15:20:00,69.989,3.962,0.0,0.038,,,-2.769999999999982
2022-01-13 15:50:00,69.966,3.962,0.0,0.037,,,-2.771000000000185
2022-01-13 16:20:00,69.966,3.962,0.0,0.039,,,-2.769000000000233
2022-01-13 16:50:00,69.922,3.961,0.0,0.037,,,-2.771000000000185
2022-01-13 17:20:00,69.898,3.961,0.0,0.037,,,-2.771000000000185
2022-01-13 17:50:00,69.886,3.961,0.0,0.037,,,-2.771000000000185
2022-01-13 18:20:00,69.866,3.96,0.0,0.037,,,-2.771000000000185
2022-01-13 18:50:00,69.877,3.96,0.0,0.039,,,-2.769000000000233
2022-01-13 19:20:00,69.854,3.96,0.0,0.038,,,-2.769999999999982
2022-01-13 19:50:00,69.851,3.959,0.0,0.038,,,-2.769999999999982
2022-01-13 20:20:00,69.828,3.959,0.0,0.038,,,-2.769999999999982
2022-01-13 20:50:00,69.806,3.958,0.0,0.038,,,-2.769999999999982
2022-01-13 21:20:00,69.749,3.958,0.0,0.037,,,-2.771000000000185
2022-01-13 21:50:00,69.734,3.957,0.0,0.039,,,-2.769000000000233
2022-01-13 22:20:00,69.686,3.957,0.0,0.038,,,-2.769999999999982
2022-01-13 22:50:00,69.667,3.957,0.0,0.037,,,-2.771000000000185
2022-01-13 23:20:00,69.657,3.957,0.0,0.038,,,-2.769999999999982
2022-01-13 23:50:00,69.637,3.956,0.0,0.039,,,-2.769000000000233
2022-01-14 00:20:00,69.633,3.955,0.0,0.04,,,-2.768000000000029
2022-01-14 00:50:00,69.587,3.955,0.0,0.038,,,-2.769999999999982
2022-01-14 01:20:00,69.547,3.955,0.0,0.037,,,-2.771000000000185
2022-01-14 01:50:00,69.517,3.954,0.0,0.038,,,-2.769999999999982
2022-01-14 02:20:00,69.502,3.954,0.0,0.039,,,-2.769000000000233
2022-01-14 02:50:00,69.479,3.953,0.0,0.038,,,-2.769999999999982
2022-01-14 03:20:00,69.474,3.953,0.0,0.039,,,-2.769000000000233
2022-01-14 03:50:00,69.449,3.953,0.0,0.038,,,-2.769999999999982
2022-01-14 04:20:00,69.436,3.952,0.0,0.038,,,-2.769999999999982
2022-01-14 04:50:00,69.431,3.952,0.0,0.039,,,-2.769000000000233
2022-01-14 05:20:00,69.397,3.952,0.0,0.038,,,-2.769999999999982
2022-01-14 05:50:00,69.389,3.952,0.0,0.038,,,-2.769999999999982
2022-01-14 06:20:00,69.4,3.951,0.0,0.038,,,-2.769999999999982
2022-01-14 06:50:00,69.433,3.951,0.0,0.039,,,-2.769000000000233
2022-01-14 07:20:00,69.464,3.951,0.0,0.039,,,-2.769000000000233
2022-01-14 07:50:00,69.476,3.95,0.0,0.039,,,-2.769000000000233
2022-01-14 08:20:00,69.491,3.95,0.0,0.039,,,-2.769000000000233
2022-01-14 08:50:00,69.511,3.949,0.0,0.039,,,-2.769000000000233
2022-01-14 09:20:00,69.528,3.949,0.0,0.038,,,-2.769999999999982
2022-01-14 09:50:00,69.555,3.948,0.0,0.039,,,-2.769000000000233
2022-01-14 10:20:00,69.552,3.948,0.0,0.038,,,-2.769999999999982
2022-01-14 10:50:00,69.56,3.947,0.0,0.038,,,-2.769999999999982
2022-01-14 11:20:00,69.564,3.948,0.0,0.038,,,-2.769999999999982
2022-01-14 11:50:00,69.583,3.947,0.0,0.038,,,-2.769999999999982
2022-01-14 12:20:00,69.572,3.947,0.0,0.039,,,-2.769000000000233
2022-01-14 12:50:00,69.546,3.946,0.0,0.038,,,-2.769999999999982
2022-01-14 13:20:00,69.542,3.946,0.0,0.038,,,-2.769999999999982
2022-01-14 13:50:00,69.518,3.945,0.0,0.036,,,-2.7720000000003893
2022-01-14 14:20:00,69.534,3.945,0.0,0.038,,,-2.769999999999982
2022-01-14 14:50:00,69.562,3.945,0.0,0.037,,,-2.771000000000185
2022-01-14 15:20:00,69.613,3.944,0.0,0.038,,,-2.769999999999982
2022-01-14 15:50:00,69.625,3.944,0.0,0.038,,,-2.769999999999982
2022-01-14 16:20:00,69.623,3.944,0.0,0.037,,,-2.771000000000185
2022-01-14 16:50:00,69.65,3.943,0.0,0.04,,,-2.768000000000029
2022-01-14 17:20:00,69.666,3.942,0.0,0.039,,,-2.769000000000233
2022-01-14 17:50:00,69.682,3.942,0.0,0.038,,,-2.769999999999982
2022-01-14 18:20:00,69.71,3.942,0.0,0.039,,,-2.769000000000233
2022-01-14 18:50:00,69.727,3.942,0.0,0.039,,,-2.769000000000233
2022-01-14 19:20:00,69.739,3.941,0.0,0.038,,,-2.769999999999982
2022-01-14 19:50:00,69.754,3.941,0.0,0.039,,,-2.769000000000233
2022-01-14 20:20:00,69.772,3.94,0.0,0.039,,,-2.769000000000233
2022-01-14 20:50:00,69.77,3.94,0.0,0.039,,,-2.769000000000233
2022-01-14 21:20:00,69.786,3.94,0.0,0.038,,,-2.769999999999982
2022-01-14 21:50:00,69.815,3.939,0.0,0.038,,,-2.769999999999982
2022-01-14 22:20:00,69.837,3.939,0.0,0.037,,,-2.771000000000185
2022-01-14 22:50:00,69.868,3.939,0.0,0.039,,,-2.769000000000233
2022-01-14 23:20:00,69.877,3.938,0.0,0.039,,,-2.769000000000233
2022-01-14 23:50:00,69.854,3.937,0.0,0.036,,,-2.7720000000003893
2022-01-15 00:20:00,69.873,3.937,0.0,0.038,,,-2.769999999999982
2022-01-15 00:50:00,69.872,3.937,0.0,0.039,,,-2.769000000000233
2022-01-15 01:20:00,69.855,3.936,0.0,0.036,,,-2.7720000000003893
2022-01-15 01:50:00,69.853,3.936,0.0,0.037,,,-2.771000000000185
2022-01-15 02:20:00,69.849,3.936,0.0,0.039,,,-2.769000000000233
2022-01-15 02:50:00,69.879,3.935,0.0,0.041,,,-2.76700000000028
2022-01-15 03:20:00,69.876,3.935,0.0,0.038,,,-2.769999999999982
2022-01-15 03:50:00,69.906,3.935,0.0,0.038,,,-2.769999999999982
2022-01-15 04:20:00,69.929,3.934,0.0,0.037,,,-2.771000000000185
2022-01-15 04:50:00,69.953,3.934,0.0,0.039,,,-2.769000000000233
2022-01-15 05:20:00,69.941,3.934,0.0,0.037,,,-2.771000000000185
2022-01-15 05:50:00,69.976,3.934,0.0,0.039,,,-2.769000000000233
2022-01-15 06:20:00,69.977,3.933,0.0,0.037,,,-2.771000000000185
2022-01-15 06:50:00,70.057,3.933,0.0,0.039,,,-2.769000000000233
2022-01-15 07:20:00,70.014,3.932,0.0,0.035,,,-2.7730000000001382
2022-01-15 07:50:00,70.06,3.932,0.0,0.039,,,-2.769000000000233
2022-01-15 08:20:00,70.061,3.931,0.0,0.039,,,-2.769000000000233
2022-01-15 08:50:00,70.07,3.931,0.0,0.037,,,-2.771000000000185
2022-01-15 09:20:00,70.102,3.931,0.0,0.036,,,-2.7720000000003893
2022-01-15 09:50:00,70.131,3.931,0.0,0.038,,,-2.769999999999982
2022-01-15 10:20:00,70.135,3.93,0.0,0.038,,,-2.769999999999982
2022-01-15 10:50:00,70.158,3.929,0.0,0.038,,,-2.769999999999982
2022-01-15 11:20:00,70.182,3.929,0.0,0.038,,,-2.769999999999982
2022-01-15 11:50:00,70.179,3.929,0.0,0.038,,,-2.769999999999982
2022-01-15 12:20:00,70.145,3.928,0.0,0.038,,,-2.769999999999982
2022-01-15 12:50:00,70.11,3.928,0.0,0.039,,,-2.769000000000233
2022-01-15 13:20:00,70.065,3.928,0.0,0.037,,,-2.771000000000185
2022-01-15 13:50:00,70.03,3.927,0.0,0.037,,,-2.771000000000185
2022-01-15 14:20:00,70.003,3.927,0.0,0.037,,,-2.771000000000185
2022-01-15 14:50:00,69.983,3.927,0.0,0.037,,,-2.771000000000185
2022-01-15 15:20:00,69.974,3.926,0.0,0.036,,,-2.7720000000003893
2022-01-15 15:50:00,69.967,3.926,0.0,0.036,,,-2.7720000000003893
2022-01-15 16:20:00,69.993,3.926,0.0,0.038,,,-2.769999999999982
2022-01-15 16:50:00,69.988,3.925,0.0,0.037,,,-2.771000000000185
2022-01-15 17:20:00,69.995,3.925,0.0,0.037,,,-2.771000000000185
2022-01-15 17:50:00,69.997,3.925,0.0,0.038,,,-2.769999999999982
2022-01-15 18:20:00,69.984,3.924,0.0,0.037,,,-2.771000000000185
2022-01-15 18:50:00,69.992,3.924,0.0,0.037,,,-2.771000000000185
2022-01-15 19:20:00,70.002,3.923,0.0,0.038,,,-2.769999999999982
2022-01-15 19:50:00,70.011,3.923,0.0,0.039,,,-2.769000000000233
2022-01-15 20:20:00,70.006,3.923,0.0,0.037,,,-2.771000000000185
2022-01-15 20:50:00,70.008,3.922,0.0,0.038,,,-2.769999999999982
2022-01-15 21:20:00,69.993,3.921,0.0,0.037,,,-2.771000000000185
2022-01-15 21:50:00,69.998,3.921,0.0,0.038,,,-2.769999999999982
2022-01-15 22:20:00,69.998,3.921,0.0,0.037,,,-2.771000000000185
2022-01-15 22:50:00,69.986,3.92,0.0,0.038,,,-2.769999999999982
2022-01-15 23:20:00,69.985,3.92,0.0,0.038,,,-2.769999999999982
